Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code,ProductId,Date
25,90,155,65,65,21,392,50,80,110,190,503,2,"02/01/12 00:00:00"
35,62,110,48,27,15,617,40,40,60,100,360,4,"02/01/12 00:00:00"
12,65,118,53,53,20,306,20,50,60,110,253,5,"02/01/12 00:00:00"
41,84,154,70,43,21,957,60,60,80,140,509,6,"02/01/12 00:00:00"
15,128,220,92,113,83,541,60,110,160,270,206,3,"02/01/12 00:00:00"
121,195,325,130,74,42,945,120,110,170,280,206,8,"02/01/12 00:00:00"
34,56,94,38,22,10,772,50,30,50,80,509,9,"02/01/12 00:00:00"
66,109,174,65,43,20,372,40,40,70,110,360,11,"02/01/12 00:00:00"
41,81,137,56,40,17,382,40,30,60,90,206,12,"02/01/12 00:00:00"
3,90,155,65,87,58,513,10,40,60,100,253,13,"02/01/12 00:00:00"
44,84,142,58,40,18,331,70,70,100,170,509,2,"02/01/12 00:00:00"
90,126,213,87,36,24,756,100,90,130,220,720,1,"03/01/12 00:00:00"
69,109,193,84,40,27,603,90,80,120,200,970,2,"03/01/12 00:00:00"
101,139,234,95,38,26,799,110,100,140,240,720,3,"03/01/12 00:00:00"
29,55,98,43,26,14,613,30,30,50,80,720,13,"03/01/12 00:00:00"
84,117,198,81,33,22,441,110,90,140,230,719,5,"03/01/12 00:00:00"
54,108,180,72,54,23,541,80,80,130,210,970,6,"03/01/12 00:00:00"
94,163,325,162,69,45,1059,100,130,150,280,719,8,"03/01/12 00:00:00"
-4,73,125,52,77,47,421,20,40,70,110,970,9,"03/01/12 00:00:00"
31,77,134,57,46,18,323,40,40,70,110,720,10,"03/01/12 00:00:00"
16,71,129,58,55,22,325,20,40,70,110,970,11,"03/01/12 00:00:00"
32,73,135,62,41,19,952,30,50,60,110,303,12,"03/01/12 00:00:00"
119,213,367,154,94,50,829,140,160,220,380,217,2,"03/01/12 00:00:00"
102,158,267,109,56,34,585,120,110,170,280,630,3,"03/01/12 00:00:00"
211,324,567,243,113,80,1260,260,280,380,660,312,5,"03/01/12 00:00:00"
148,239,478,239,91,66,1417,200,270,290,560,773,6,"03/01/12 00:00:00"
91,126,213,87,35,24,756,90,70,110,180,224,8,"03/01/12 00:00:00"
70,109,193,84,39,27,603,60,70,90,160,630,9,"03/01/12 00:00:00"
102,139,234,95,37,26,799,100,80,120,200,773,10,"03/01/12 00:00:00"
84,117,198,81,33,22,441,80,60,110,170,815,11,"03/01/12 00:00:00"
53,108,180,72,55,23,541,40,60,90,150,773,12,"03/01/12 00:00:00"
10,27,45,18,17,5,816,20,10,30,40,712,1,"03/01/12 00:00:00"
6,35,63,28,29,8,958,20,20,40,60,641,2,"03/01/12 00:00:00"
12,31,54,23,19,7,617,20,20,30,50,563,3,"03/01/12 00:00:00"
9,25,41,16,16,4,772,20,10,30,40,712,5,"03/01/12 00:00:00"
32,43,43,0,11,0,731,40,0,50,50,563,6,"03/01/12 00:00:00"
212,324,567,243,112,80,1260,210,200,290,490,641,8,"03/01/12 00:00:00"
102,158,267,109,56,34,585,110,90,140,230,319,9,"03/01/12 00:00:00"
148,239,478,239,91,66,1417,140,200,220,420,515,11,"03/01/12 00:00:00"
175,301,546,245,126,93,1369,160,210,270,480,515,12,"03/01/12 00:00:00"
39,104,189,85,65,32,476,40,90,100,190,573,2,"03/01/12 00:00:00"
45,89,163,74,44,22,949,60,70,100,170,573,3,"03/01/12 00:00:00"
-4,42,75,33,46,12,190,0,20,40,60,573,13,"03/01/12 00:00:00"
47,72,121,49,25,13,809,70,50,90,140,573,5,"03/01/12 00:00:00"
45,70,118,48,25,13,766,60,50,80,130,660,6,"03/01/12 00:00:00"
-6,63,107,44,69,40,251,10,30,60,90,816,8,"03/01/12 00:00:00"
-32,18,106,88,50,27,715,-10,70,20,90,636,9,"03/01/12 00:00:00"
11,49,85,36,38,11,187,10,30,40,70,417,11,"03/01/12 00:00:00"
-3,42,75,33,45,12,162,0,20,40,60,417,12,"03/01/12 00:00:00"
32,77,134,57,45,18,323,50,60,80,140,937,1,"03/01/12 00:00:00"
35,72,121,49,37,15,351,40,50,70,120,740,2,"03/01/12 00:00:00"
-4,73,125,52,77,47,421,20,50,80,130,513,3,"03/01/12 00:00:00"
68,126,210,84,58,27,632,60,70,110,180,513,11,"03/01/12 00:00:00"
74,125,214,89,51,27,481,70,70,110,180,513,12,"03/01/12 00:00:00"
15,71,129,58,56,22,325,40,60,90,150,234,6,"03/01/12 00:00:00"
94,163,325,162,69,45,1059,130,180,200,380,513,5,"03/01/12 00:00:00"
15,32,53,21,17,5,449,30,10,30,40,234,8,"03/01/12 00:00:00"
28,47,79,32,19,8,813,40,20,40,60,740,9,"03/01/12 00:00:00"
13,66,120,54,53,20,301,30,50,70,120,262,1,"03/01/12 00:00:00"
17,132,227,95,115,86,532,30,100,130,230,262,2,"03/01/12 00:00:00"
55,108,188,80,53,26,415,70,80,110,190,414,3,"03/01/12 00:00:00"
38,77,129,52,39,16,376,40,40,70,110,414,11,"03/01/12 00:00:00"
1,87,150,63,86,57,506,10,50,80,130,920,12,"03/01/12 00:00:00"
34,63,112,49,29,16,611,60,50,80,130,715,6,"03/01/12 00:00:00"
41,84,155,71,43,22,950,60,80,100,180,715,5,"03/01/12 00:00:00"
63,105,167,62,42,19,346,70,50,90,140,262,8,"03/01/12 00:00:00"
47,72,121,49,25,13,767,50,40,60,100,715,9,"03/01/12 00:00:00"
47,72,121,49,25,13,809,60,50,80,130,959,11,"03/01/12 00:00:00"
18,37,62,25,19,7,769,30,20,40,60,860,13,"03/01/12 00:00:00"
26,71,124,53,45,17,299,40,50,70,120,860,6,"03/01/12 00:00:00"
0,87,150,63,87,57,506,10,60,80,140,860,5,"03/01/12 00:00:00"
114,186,309,123,72,40,932,130,110,180,290,475,2,"03/01/12 00:00:00"
39,104,189,85,65,32,476,40,60,80,140,203,9,"03/01/12 00:00:00"
46,89,163,74,43,22,949,50,50,70,120,203,10,"03/01/12 00:00:00"
27,48,81,33,21,9,813,40,30,50,80,863,11,"03/01/12 00:00:00"
47,72,121,49,25,13,767,60,50,80,130,813,13,"03/01/12 00:00:00"
54,108,188,80,54,26,415,70,70,110,180,941,6,"03/01/12 00:00:00"
17,132,227,95,115,86,532,30,90,130,220,941,5,"03/01/12 00:00:00"
74,125,214,89,51,27,481,80,80,120,200,321,3,"03/01/12 00:00:00"
67,126,210,84,59,27,632,70,80,110,190,561,2,"03/01/12 00:00:00"
35,63,112,49,28,16,611,30,30,50,80,863,8,"03/01/12 00:00:00"
12,66,120,54,54,20,301,20,40,50,90,772,9,"03/01/12 00:00:00"
40,84,155,71,44,22,950,50,50,70,120,813,10,"03/01/12 00:00:00"
28,47,79,32,19,8,813,40,30,50,80,978,11,"03/01/12 00:00:00"
15,32,53,21,17,5,449,20,20,30,50,857,13,"03/01/12 00:00:00"
94,163,325,162,69,45,1059,100,150,160,310,508,7,"03/01/12 00:00:00"
-4,73,125,52,77,47,446,20,40,80,120,508,5,"03/01/12 00:00:00"
366,420,492,72,54,23,-54,360,60,400,460,978,2,"03/01/12 00:00:00"
16,71,129,58,55,22,325,30,40,60,100,508,9,"03/01/12 00:00:00"
11,27,45,18,16,5,816,20,10,30,40,603,11,"03/01/12 00:00:00"
32,43,43,0,11,0,731,30,0,40,40,603,13,"03/01/12 00:00:00"
-4,42,75,33,46,12,162,0,30,40,70,603,7,"03/01/12 00:00:00"
-7,63,107,44,70,40,251,10,40,60,100,603,5,"03/01/12 00:00:00"
29,64,107,43,35,13,231,40,40,60,100,603,1,"03/01/12 00:00:00"
26,72,119,47,46,15,361,40,40,70,110,603,2,"03/01/12 00:00:00"
-3,42,75,33,45,12,190,0,20,30,50,603,9,"03/01/12 00:00:00"
102,139,234,95,37,26,799,120,100,150,250,716,11,"03/01/12 00:00:00"
91,126,213,87,35,24,756,110,90,140,230,315,12,"03/01/12 00:00:00"
83,117,198,81,34,22,441,100,80,130,210,518,13,"03/01/12 00:00:00"
-208,-62,63,125,146,113,1118,-190,120,-60,60,607,5,"03/01/12 00:00:00"
194,284,523,239,90,66,1260,210,220,290,510,718,7,"03/01/12 00:00:00"
259,405,675,270,146,94,2041,270,250,390,640,718,2,"03/01/12 00:00:00"
141,268,513,245,127,93,1471,130,180,220,400,516,9,"03/01/12 00:00:00"
-119,-32,182,214,87,66,1480,-80,160,-20,140,914,10,"03/01/12 00:00:00"
1,87,150,63,86,57,187,0,50,70,120,318,4,"03/01/12 00:00:00"
63,105,167,62,42,19,346,70,50,90,140,318,5,"03/01/12 00:00:00"
38,77,129,52,39,16,376,50,40,70,110,504,6,"03/01/12 00:00:00"
34,62,110,48,28,15,611,40,40,60,100,337,8,"03/01/12 00:00:00"
39,104,189,85,65,32,476,40,80,100,180,318,9,"03/01/12 00:00:00"
47,72,121,49,25,13,767,70,60,90,150,318,3,"03/01/12 00:00:00"
29,49,82,33,20,9,768,50,40,60,100,225,2,"03/01/12 00:00:00"
-3,42,75,33,45,12,36,10,20,40,60,505,4,"03/01/12 00:00:00"
-7,63,107,44,70,40,251,10,30,60,90,505,5,"03/01/12 00:00:00"
11,49,85,36,38,11,187,10,30,40,70,505,6,"03/01/12 00:00:00"
10,27,45,18,17,5,816,20,10,30,40,505,8,"03/01/12 00:00:00"
5,35,63,28,30,8,958,20,20,40,60,505,9,"03/01/12 00:00:00"
-33,18,106,88,51,27,715,-20,110,20,130,505,3,"03/01/12 00:00:00"
26,72,119,47,46,15,361,50,50,90,140,505,2,"03/01/12 00:00:00"
74,125,214,89,51,27,94,80,70,110,180,405,4,"03/01/12 00:00:00"
15,32,53,21,17,5,449,30,10,30,40,918,5,"03/01/12 00:00:00"
68,126,210,84,58,27,632,70,70,110,180,580,6,"03/01/12 00:00:00"
13,66,120,54,53,20,301,20,50,60,110,580,8,"03/01/12 00:00:00"
17,132,227,95,115,86,532,30,90,130,220,405,9,"03/01/12 00:00:00"
27,47,79,32,20,8,813,40,40,50,90,405,3,"03/01/12 00:00:00"
29,55,98,43,26,14,613,50,50,70,120,918,2,"03/01/12 00:00:00"
54,108,180,72,54,23,189,50,60,90,150,325,4,"03/01/12 00:00:00"
91,126,213,87,35,24,756,90,70,110,180,936,5,"03/01/12 00:00:00"
84,117,198,81,33,22,441,90,60,110,170,972,6,"03/01/12 00:00:00"
31,77,134,57,46,18,323,50,50,80,130,214,8,"03/01/12 00:00:00"
35,72,121,49,37,15,351,40,40,70,110,281,9,"03/01/12 00:00:00"
70,109,193,84,39,27,603,110,100,140,240,214,3,"03/01/12 00:00:00"
166,253,467,214,87,66,923,240,260,320,580,940,2,"03/01/12 00:00:00"
45,70,118,48,25,13,766,50,40,70,110,435,4,"03/01/12 00:00:00"
34,62,110,48,28,15,611,40,40,60,100,801,5,"03/01/12 00:00:00"
47,72,121,49,25,13,809,50,40,70,110,435,6,"03/01/12 00:00:00"
38,104,189,85,66,32,476,70,100,130,230,435,3,"03/01/12 00:00:00"
28,64,107,43,36,13,231,40,30,60,90,435,8,"03/01/12 00:00:00"
26,72,119,47,46,15,361,30,40,60,100,435,9,"03/01/12 00:00:00"
-32,18,106,88,50,27,715,-20,70,20,90,801,10,"03/01/12 00:00:00"
-7,63,107,44,70,40,251,10,20,50,70,801,11,"03/01/12 00:00:00"
10,49,85,36,39,11,187,10,20,30,50,435,12,"03/01/12 00:00:00"
-4,42,75,33,46,12,162,10,20,30,50,435,13,"03/01/12 00:00:00"
45,89,163,74,44,22,949,70,90,110,200,435,1,"03/01/12 00:00:00"
26,71,124,53,45,17,299,60,60,90,150,801,2,"03/01/12 00:00:00"
149,239,478,239,90,66,1417,150,220,230,450,760,4,"03/01/12 00:00:00"
27,173,298,125,146,113,700,30,120,160,280,323,5,"03/01/12 00:00:00"
211,324,567,243,113,80,1260,210,230,310,540,916,6,"03/01/12 00:00:00"
-121,-27,127,154,94,50,1288,-120,190,-40,150,650,3,"03/01/12 00:00:00"
101,139,234,95,38,26,799,100,80,120,200,562,8,"03/01/12 00:00:00"
165,253,467,214,88,66,923,170,180,230,410,213,9,"03/01/12 00:00:00"
69,109,193,84,40,27,603,60,70,90,160,562,10,"03/01/12 00:00:00"
91,126,213,87,35,24,756,80,50,90,140,415,11,"03/01/12 00:00:00"
84,117,198,81,33,22,441,70,50,80,130,951,12,"03/01/12 00:00:00"
54,108,180,72,54,23,541,50,40,80,120,415,13,"03/01/12 00:00:00"
-41,16,125,109,57,34,796,-30,130,20,150,925,1,"03/01/12 00:00:00"
259,405,675,270,146,94,2041,370,340,500,840,707,2,"03/01/12 00:00:00"
31,43,43,0,12,0,731,30,0,40,40,775,4,"03/01/12 00:00:00"
10,27,45,18,17,5,816,20,10,30,40,775,5,"03/01/12 00:00:00"
10,25,41,16,15,4,772,10,10,20,30,775,6,"03/01/12 00:00:00"
6,35,63,28,29,8,958,20,30,40,70,702,3,"03/01/12 00:00:00"
27,173,298,125,146,113,700,50,100,160,260,775,8,"03/01/12 00:00:00"
119,213,367,154,94,50,829,120,130,190,320,702,9,"03/01/12 00:00:00"
102,158,267,109,56,34,585,110,90,140,230,702,10,"03/01/12 00:00:00"
212,324,567,243,112,80,1260,150,160,220,380,702,11,"03/01/12 00:00:00"
148,239,478,239,91,66,1417,110,150,170,320,702,12,"03/01/12 00:00:00"
-340,-245,32,245,127,93,2449,-240,160,-160,0,775,13,"03/01/12 00:00:00"
-4,42,75,33,46,12,190,10,40,50,90,702,2,"03/01/12 00:00:00"
15,71,129,58,56,22,325,20,50,70,120,541,4,"03/01/12 00:00:00"
32,77,134,57,45,18,323,40,50,70,120,971,5,"03/01/12 00:00:00"
94,163,325,162,69,45,1059,100,150,160,310,971,6,"03/01/12 00:00:00"
34,72,121,49,38,15,351,60,60,90,150,503,3,"03/01/12 00:00:00"
33,55,92,37,22,10,768,50,30,50,80,541,8,"03/01/12 00:00:00"
29,55,98,43,26,14,613,30,30,50,80,971,9,"03/01/12 00:00:00"
16,32,53,21,16,5,449,20,10,20,30,971,11,"03/01/12 00:00:00"
68,126,210,84,58,27,632,60,50,90,140,503,12,"03/01/12 00:00:00"
74,125,214,89,51,27,481,60,50,90,140,541,13,"03/01/12 00:00:00"
-3,73,125,52,76,47,421,30,60,90,150,503,1,"03/01/12 00:00:00"
24,87,149,62,63,20,385,60,70,110,180,503,2,"03/01/12 00:00:00"
35,63,112,49,28,16,611,40,40,60,100,253,4,"03/01/12 00:00:00"
12,66,120,54,54,20,301,20,50,60,110,253,5,"03/01/12 00:00:00"
40,84,155,71,44,22,950,50,60,80,140,425,6,"03/01/12 00:00:00"
16,132,227,95,116,86,532,70,110,170,280,206,3,"03/01/12 00:00:00"
115,186,309,123,71,40,932,120,100,170,270,206,8,"03/01/12 00:00:00"
29,49,82,33,20,9,768,50,20,50,70,360,9,"03/01/12 00:00:00"
62,105,167,62,43,19,346,40,40,70,110,206,11,"03/01/12 00:00:00"
38,77,129,52,39,16,376,30,30,50,80,253,12,"03/01/12 00:00:00"
0,87,150,63,87,57,506,10,40,60,100,206,13,"03/01/12 00:00:00"
48,89,150,61,41,19,325,80,70,110,180,206,2,"03/01/12 00:00:00"
96,132,223,91,36,25,777,110,90,140,230,720,1,"04/01/12 00:00:00"
63,100,178,78,37,25,593,70,80,100,180,970,2,"04/01/12 00:00:00"
13,67,121,54,54,20,337,20,40,60,100,303,11,"04/01/12 00:00:00"
34,75,138,63,41,19,965,40,50,70,120,719,12,"04/01/12 00:00:00"
32,60,106,46,28,15,608,40,30,60,90,303,13,"04/01/12 00:00:00"
84,117,198,81,33,22,460,110,90,140,230,720,5,"04/01/12 00:00:00"
48,102,170,68,54,22,559,80,70,130,200,719,6,"04/01/12 00:00:00"
105,145,245,100,40,28,822,120,100,150,250,303,3,"04/01/12 00:00:00"
94,163,325,162,69,45,1091,100,130,150,280,303,8,"04/01/12 00:00:00"
-4,73,125,52,77,47,433,20,40,70,110,719,9,"04/01/12 00:00:00"
29,74,129,55,45,18,336,40,40,70,110,719,10,"04/01/12 00:00:00"
156,265,456,191,109,63,865,170,200,270,470,217,2,"04/01/12 00:00:00"
83,117,198,81,34,22,460,80,60,110,170,815,11,"04/01/12 00:00:00"
49,102,170,68,53,22,559,40,50,90,140,630,12,"04/01/12 00:00:00"
220,335,587,252,115,83,1316,280,290,400,690,217,5,"04/01/12 00:00:00"
149,239,478,239,90,66,1464,200,270,290,560,217,6,"04/01/12 00:00:00"
116,178,301,123,62,39,611,130,130,180,310,309,3,"04/01/12 00:00:00"
95,132,223,91,37,25,777,100,70,120,190,224,8,"04/01/12 00:00:00"
62,100,178,78,38,25,593,60,60,90,150,224,9,"04/01/12 00:00:00"
106,145,245,100,39,28,822,110,80,130,210,618,10,"04/01/12 00:00:00"
11,28,47,19,17,5,820,10,20,20,40,515,1,"04/01/12 00:00:00"
148,239,478,239,91,66,1464,140,200,220,420,319,11,"04/01/12 00:00:00"
186,318,578,260,132,98,1423,160,220,280,500,515,12,"04/01/12 00:00:00"
10,26,43,17,16,4,776,30,10,40,50,563,5,"04/01/12 00:00:00"
32,43,43,0,11,0,688,40,0,50,50,712,6,"04/01/12 00:00:00"
3,33,61,28,30,8,964,20,20,40,60,515,2,"04/01/12 00:00:00"
9,28,49,21,19,6,614,20,20,30,50,319,3,"04/01/12 00:00:00"
220,335,587,252,115,83,1316,210,210,300,510,563,8,"04/01/12 00:00:00"
115,178,301,123,63,39,611,120,100,160,260,319,9,"04/01/12 00:00:00"
11,51,88,37,40,12,195,10,30,40,70,636,11,"04/01/12 00:00:00"
-9,36,65,29,45,11,169,-10,20,30,50,314,12,"04/01/12 00:00:00"
-2,44,79,35,46,13,197,-10,30,30,60,573,13,"04/01/12 00:00:00"
43,68,115,47,25,13,821,60,50,80,130,660,5,"04/01/12 00:00:00"
44,67,112,45,23,12,777,60,50,80,130,573,6,"04/01/12 00:00:00"
35,98,178,80,63,30,494,50,80,100,180,573,2,"04/01/12 00:00:00"
47,91,167,76,44,23,965,50,80,90,170,660,3,"04/01/12 00:00:00"
-6,63,107,44,69,40,261,10,30,60,90,314,8,"04/01/12 00:00:00"
-12,40,133,93,52,28,840,10,70,40,110,660,9,"04/01/12 00:00:00"
73,134,222,88,61,29,653,70,70,120,190,740,11,"04/01/12 00:00:00"
97,155,267,112,58,34,502,90,90,140,230,937,12,"04/01/12 00:00:00"
93,163,325,162,70,45,1091,130,180,200,380,567,5,"04/01/12 00:00:00"
13,67,121,54,54,20,337,30,60,80,140,419,6,"04/01/12 00:00:00"
28,74,129,55,46,18,336,50,50,80,130,740,1,"04/01/12 00:00:00"
27,64,107,43,37,13,363,40,40,70,110,513,2,"04/01/12 00:00:00"
-3,73,125,52,76,47,433,20,50,80,130,513,3,"04/01/12 00:00:00"
16,32,53,21,16,5,454,30,10,30,40,216,8,"04/01/12 00:00:00"
26,45,75,30,19,8,820,40,20,40,60,614,9,"04/01/12 00:00:00"
31,68,114,46,37,14,388,40,30,70,100,262,11,"04/01/12 00:00:00"
1,87,150,63,86,57,521,10,50,80,130,414,12,"04/01/12 00:00:00"
39,82,151,69,43,21,965,50,80,90,170,715,5,"04/01/12 00:00:00"
32,58,103,45,26,14,605,50,50,70,120,715,6,"04/01/12 00:00:00"
16,70,127,57,54,21,313,20,60,70,130,920,1,"04/01/12 00:00:00"
17,132,227,95,115,86,554,30,100,130,230,715,2,"04/01/12 00:00:00"
58,112,195,83,54,27,433,80,80,120,200,414,3,"04/01/12 00:00:00"
46,84,133,49,38,15,342,50,40,70,110,262,8,"04/01/12 00:00:00"
47,72,121,49,25,13,779,50,40,60,100,608,9,"04/01/12 00:00:00"
43,68,115,47,25,13,821,60,40,80,120,203,11,"04/01/12 00:00:00"
18,37,62,25,19,7,775,30,20,40,60,475,13,"04/01/12 00:00:00"
0,87,150,63,87,57,521,10,60,80,140,860,5,"04/01/12 00:00:00"
24,68,119,51,44,16,311,40,40,70,110,475,6,"04/01/12 00:00:00"
107,176,292,116,69,38,962,110,110,160,270,203,2,"04/01/12 00:00:00"
34,98,178,80,64,30,494,30,60,70,130,959,9,"04/01/12 00:00:00"
46,91,167,76,45,23,965,60,50,80,130,860,10,"04/01/12 00:00:00"
30,51,85,34,21,9,821,50,30,60,90,904,11,"04/01/12 00:00:00"
47,72,121,49,25,13,779,60,50,80,130,754,13,"04/01/12 00:00:00"
17,132,227,95,115,86,554,30,90,130,220,786,5,"04/01/12 00:00:00"
58,112,195,83,54,27,433,80,70,120,190,904,6,"04/01/12 00:00:00"
73,134,222,88,61,29,653,90,80,130,210,305,2,"04/01/12 00:00:00"
98,155,267,112,57,34,502,100,100,150,250,561,3,"04/01/12 00:00:00"
31,58,103,45,27,14,605,30,30,50,80,305,8,"04/01/12 00:00:00"
15,70,127,57,55,21,313,20,40,50,90,305,9,"04/01/12 00:00:00"
39,82,151,69,43,21,965,40,50,60,110,754,10,"04/01/12 00:00:00"
26,45,75,30,19,8,820,40,30,50,80,781,11,"04/01/12 00:00:00"
16,32,53,21,16,5,454,20,20,30,50,781,13,"04/01/12 00:00:00"
-12,65,117,52,77,47,458,10,40,70,110,617,5,"04/01/12 00:00:00"
94,163,325,162,69,45,1091,100,150,160,310,351,7,"04/01/12 00:00:00"
397,451,519,68,54,22,-348,400,60,430,490,774,2,"04/01/12 00:00:00"
13,67,121,54,54,20,337,20,40,50,90,508,9,"04/01/12 00:00:00"
12,28,47,19,16,5,820,20,20,30,50,603,11,"04/01/12 00:00:00"
32,43,43,0,11,0,688,30,0,40,40,603,13,"04/01/12 00:00:00"
-6,63,107,44,69,40,261,10,40,60,100,603,5,"04/01/12 00:00:00"
-9,36,65,29,45,11,169,0,20,40,60,603,7,"04/01/12 00:00:00"
33,72,121,49,39,15,241,40,40,70,110,603,1,"04/01/12 00:00:00"
27,75,125,50,48,16,372,40,40,70,110,603,2,"04/01/12 00:00:00"
-3,44,79,35,47,13,197,10,20,40,60,603,9,"04/01/12 00:00:00"
105,145,245,100,40,28,822,130,100,160,260,585,11,"04/01/12 00:00:00"
95,132,223,91,37,25,777,120,90,150,240,631,12,"04/01/12 00:00:00"
83,117,198,81,34,22,460,100,80,130,210,212,13,"04/01/12 00:00:00"
-205,-59,66,125,146,113,1382,-190,120,-60,60,914,5,"04/01/12 00:00:00"
235,325,564,239,90,66,1262,250,220,330,550,516,7,"04/01/12 00:00:00"
276,428,712,284,152,99,2108,280,270,400,670,631,2,"04/01/12 00:00:00"
247,378,638,260,131,98,1558,200,190,300,490,631,9,"04/01/12 00:00:00"
-105,-20,189,209,85,64,1811,-70,150,-10,140,718,10,"04/01/12 00:00:00"
1,87,150,63,86,57,37,0,50,70,120,985,4,"04/01/12 00:00:00"
45,84,133,49,39,15,342,50,40,70,110,225,5,"04/01/12 00:00:00"
31,68,114,46,37,14,388,40,30,60,90,225,6,"04/01/12 00:00:00"
38,67,119,52,29,17,605,50,40,70,110,985,8,"04/01/12 00:00:00"
35,98,178,80,63,30,494,50,70,100,170,337,9,"04/01/12 00:00:00"
30,51,86,35,21,9,776,50,40,60,100,504,2,"04/01/12 00:00:00"
48,72,121,49,24,13,779,70,60,90,150,318,3,"04/01/12 00:00:00"
-9,36,65,29,45,11,-39,0,20,30,50,505,4,"04/01/12 00:00:00"
-6,63,107,44,69,40,261,10,30,60,90,505,5,"04/01/12 00:00:00"
12,51,88,37,39,12,195,10,30,40,70,505,6,"04/01/12 00:00:00"
12,28,47,19,16,5,820,20,10,30,40,505,8,"04/01/12 00:00:00"
3,33,61,28,30,8,964,10,20,30,50,505,9,"04/01/12 00:00:00"
27,75,125,50,48,16,372,50,60,90,150,505,2,"04/01/12 00:00:00"
-11,40,133,93,51,28,840,10,110,50,160,505,3,"04/01/12 00:00:00"
74,134,222,88,60,29,653,80,70,120,190,580,6,"04/01/12 00:00:00"
98,155,267,112,57,34,-120,90,90,130,220,918,4,"04/01/12 00:00:00"
16,32,53,21,16,5,454,30,10,30,40,580,5,"04/01/12 00:00:00"
15,70,127,57,55,21,313,30,50,70,120,580,8,"04/01/12 00:00:00"
16,132,227,95,116,86,554,30,90,130,220,405,9,"04/01/12 00:00:00"
33,60,106,46,27,15,608,60,50,80,130,405,2,"04/01/12 00:00:00"
25,45,75,30,20,8,820,50,30,60,90,405,3,"04/01/12 00:00:00"
84,117,198,81,33,22,460,90,60,110,170,956,6,"04/01/12 00:00:00"
48,102,170,68,54,22,9,50,50,90,140,832,4,"04/01/12 00:00:00"
96,132,223,91,36,25,777,100,70,120,190,325,5,"04/01/12 00:00:00"
28,74,129,55,46,18,336,40,50,70,120,817,8,"04/01/12 00:00:00"
27,64,107,43,37,13,363,30,40,60,100,325,9,"04/01/12 00:00:00"
161,247,456,209,86,64,969,230,260,310,570,832,2,"04/01/12 00:00:00"
63,100,178,78,37,25,593,100,90,130,220,903,3,"04/01/12 00:00:00"
37,67,119,52,30,17,605,50,40,70,110,801,5,"04/01/12 00:00:00"
43,68,115,47,25,13,821,50,40,70,110,435,6,"04/01/12 00:00:00"
43,67,112,45,24,12,777,40,40,60,100,435,4,"04/01/12 00:00:00"
47,91,167,76,44,23,965,70,90,110,200,435,1,"04/01/12 00:00:00"
25,68,119,51,43,16,311,50,60,80,140,435,2,"04/01/12 00:00:00"
34,98,178,80,64,30,494,70,100,120,220,435,3,"04/01/12 00:00:00"
34,72,121,49,38,15,241,30,40,60,100,435,8,"04/01/12 00:00:00"
28,75,125,50,47,16,372,40,40,70,110,435,9,"04/01/12 00:00:00"
-11,40,133,93,51,28,840,0,70,40,110,435,10,"04/01/12 00:00:00"
-6,63,107,44,69,40,261,10,20,50,70,435,11,"04/01/12 00:00:00"
11,51,88,37,40,12,195,10,20,30,50,435,12,"04/01/12 00:00:00"
-8,36,65,29,44,11,169,10,10,30,40,435,13,"04/01/12 00:00:00"
148,239,478,239,91,66,1464,150,220,230,450,925,4,"04/01/12 00:00:00"
26,173,298,125,147,113,729,30,120,160,280,805,5,"04/01/12 00:00:00"
220,335,587,252,115,83,1316,220,240,320,560,831,6,"04/01/12 00:00:00"
-76,-13,110,123,63,39,964,-70,150,-20,130,818,1,"04/01/12 00:00:00"
276,428,712,284,152,99,2108,400,350,540,890,209,2,"04/01/12 00:00:00"
-141,-32,159,191,109,63,1564,-150,240,-50,190,916,3,"04/01/12 00:00:00"
106,145,245,100,39,28,822,110,80,130,210,408,8,"04/01/12 00:00:00"
162,247,456,209,85,64,969,170,170,230,400,707,9,"04/01/12 00:00:00"
62,100,178,78,38,25,593,60,60,90,150,805,10,"04/01/12 00:00:00"
96,132,223,91,36,25,777,80,60,90,150,805,11,"04/01/12 00:00:00"
83,117,198,81,34,22,460,70,50,80,130,530,12,"04/01/12 00:00:00"
48,102,170,68,54,22,559,40,40,70,110,415,13,"04/01/12 00:00:00"
32,43,43,0,11,0,688,30,0,40,40,775,4,"04/01/12 00:00:00"
11,28,47,19,17,5,820,20,10,30,40,702,5,"04/01/12 00:00:00"
10,26,43,17,16,4,776,20,10,30,40,775,6,"04/01/12 00:00:00"
-2,44,79,35,46,13,197,10,40,50,90,775,2,"04/01/12 00:00:00"
4,33,61,28,29,8,964,20,30,40,70,775,3,"04/01/12 00:00:00"
27,173,298,125,146,113,729,50,100,160,260,775,8,"04/01/12 00:00:00"
156,265,456,191,109,63,865,160,160,240,400,775,9,"04/01/12 00:00:00"
115,178,301,123,63,39,611,110,100,160,260,702,10,"04/01/12 00:00:00"
219,335,587,252,116,83,1316,160,160,230,390,702,11,"04/01/12 00:00:00"
149,239,478,239,90,66,1464,110,150,170,320,775,12,"04/01/12 00:00:00"
-365,-260,26,260,131,98,3049,-250,170,-170,0,702,13,"04/01/12 00:00:00"
13,67,121,54,54,20,337,20,50,60,110,541,4,"04/01/12 00:00:00"
